15180,1.00 1.00 1.00 2/50 1410
15210,1.00 1.00 1.00 2/50 1412
15240,1.00 1.00 1.00 2/50 1416
15270,1.00 1.00 1.00 2/50 1418
15300,1.00 1.00 1.00 2/50 1422
15330,1.00 1.00 1.00 2/50 1424
15360,1.00 1.00 1.00 2/50 1428
15390,1.00 1.00 1.00 2/50 1430
15420,1.00 1.00 1.00 2/50 1434
15450,1.00 1.00 1.00 2/50 1436
15480,1.00 1.00 1.00 2/50 1440
15510,1.00 1.00 1.00 2/50 1442
15540,1.00 1.00 1.00 2/50 1446
15570,1.00 1.00 1.00 2/50 1448
15600,1.00 1.00 1.00 2/50 1452
15630,1.00 1.00 1.00 2/50 1454
15660,1.00 1.00 1.00 2/50 1458
15690,1.00 1.00 1.00 2/50 1460
15720,1.00 1.00 1.00 2/50 1464
15750,1.00 1.00 1.00 2/50 1466
15780,1.00 1.00 1.00 2/50 1470
15810,1.00 1.00 1.00 2/50 1472
15840,1.00 1.00 1.00 2/50 1476
15870,1.00 1.00 1.00 2/50 1478
15900,1.00 1.00 1.00 2/50 1482
15930,1.00 1.00 1.00 2/50 1484
15960,1.00 1.00 1.00 2/50 1488
15990,1.00 1.00 1.00 2/50 1490
16020,1.00 1.00 1.00 2/50 1494
16050,1.00 1.00 1.00 2/50 1496
16080,1.00 1.00 1.00 2/50 1500
16110,1.00 1.00 1.00 2/50 1502
16140,1.00 1.00 1.00 2/50 1506
16171,1.00 1.00 1.00 2/50 1508
16201,1.00 1.00 1.00 2/50 1512
16231,1.00 1.00 1.00 2/50 1514
16261,1.00 1.00 1.00 2/50 1516
16291,1.00 1.00 1.00 2/50 1520
16321,1.00 1.00 1.00 2/50 1522
16351,1.00 1.00 1.00 2/50 1526
16381,1.00 1.00 1.00 2/50 1528
16411,1.00 1.00 1.00 2/50 1532
16441,1.00 1.00 1.00 2/50 1534
16471,1.00 1.00 1.00 2/50 1538
16501,1.00 1.00 1.00 2/50 1540
16531,1.00 1.00 1.00 2/50 1544
16561,1.00 1.00 1.00 2/50 1546
16591,1.00 1.00 1.00 2/50 1550
16621,1.00 1.00 1.00 2/50 1552
16651,1.00 1.00 1.00 2/50 1556
16681,1.00 1.00 1.00 2/50 1558
16711,1.00 1.00 1.00 2/50 1562
16741,1.00 1.00 1.00 2/50 1564
16771,1.00 1.00 1.00 2/50 1568
16801,1.00 1.00 1.00 2/50 1570
16831,1.00 1.00 1.00 2/50 1574
16861,1.00 1.00 1.00 2/50 1576
16891,1.00 1.00 1.00 2/50 1580
16921,1.00 1.00 1.00 2/50 1582
16951,1.00 1.00 1.00 2/50 1586
16981,1.00 1.00 1.00 2/50 1588
17011,1.00 1.00 1.00 2/50 1592
17041,1.00 1.00 1.00 2/50 1594
17071,1.00 1.00 1.00 2/50 1598
